,Fill Factor,Pitch,Duty Cycle,Theta,Mode,Lambda,Transmission
2185,0.28571399999999997,0.1428570000000001,0.0,0.5714275,1.0,1.4422e-06,-0.000138389
3580,0.4285733333333333,0.428571,1.0,0.8571424999999998,0.0,1.61315e-06,0.00951356
6686,0.8571399999999999,0.5714299999999998,0.1428575,1.0,0.0,1.45282e-06,0.000334647
6182,0.8571399999999999,0.0,0.285715,0.4285725,0.0,1.4828399999999998e-06,0.00106347
5050,0.5714266666666667,1.0,0.42857249999999986,0.7142850000000002,0.0,1.592e-06,0.026436599999999998
6595,0.8571399999999999,0.428571,0.5714274999999999,0.1428575,1.0,1.48006e-06,-0.000470799
5497,0.7142866666666666,0.28571399999999997,1.0,0.5714275,1.0,1.45416e-06,-0.000444865
6842,0.8571399999999999,0.71429,0.42857249999999986,0.7142850000000002,0.0,1.4422e-06,0.08172360000000001
505,0.0,0.428571,1.0,0.5714275,1.0,1.47868e-06,-3.19469e-05
1912,0.14285733333333336,0.8571399999999998,1.0,0.5714275,0.0,1.48843e-06,0.06630599999999999
4802,0.5714266666666667,0.71429,0.5714274999999999,0.1428575,0.0,1.4e-06,0.00216408
2677,0.28571399999999997,0.5714299999999998,1.0,0.285715,1.0,1.47041e-06,-4.7169099999999995e-05
3107,0.4285733333333333,0.0,0.285715,0.1428575,1.0,1.6468e-06,-0.00027116
481,0.0,0.428571,0.8571424999999999,0.0,1.0,1.58401e-06,-6.495619999999999e-05
1275,0.14285733333333336,0.1428570000000001,1.0,0.7142850000000002,1.0,1.4304399999999997e-06,-5.9072799999999995e-05
3964,0.4285733333333333,0.8571399999999998,1.0,0.8571424999999998,0.0,1.5302700000000002e-06,0.134626
2706,0.28571399999999997,0.71429,0.1428575,0.1428575,0.0,1.6231e-06,0.00279109
5700,0.7142866666666666,0.5714299999999998,0.5714274999999999,0.285715,0.0,1.62143e-06,0.00298233
956,0.0,1.0,0.42857249999999986,0.8571424999999998,0.0,1.51996e-06,0.0749431
7950,1.0,0.8571399999999998,0.0,1.0,0.0,1.55591e-06,0.288553
2237,0.28571399999999997,0.1428570000000001,0.42857249999999986,0.8571424999999998,1.0,1.40498e-06,-9.39223e-05
7356,1.0,0.1428570000000001,0.42857249999999986,0.8571424999999998,0.0,1.49832e-06,0.392913
6869,0.8571399999999999,0.71429,0.7142850000000001,0.285715,1.0,1.43434e-06,-0.00044504900000000004
4543,0.5714266666666667,0.428571,0.42857249999999986,1.0,1.0,1.42528e-06,-8.54149e-05
4705,0.5714266666666667,0.5714299999999998,0.8571424999999999,0.0,1.0,1.4856299999999998e-06,-0.00019941700000000002
1809,0.14285733333333336,0.8571399999999998,0.1428575,0.0,1.0,1.6981700000000001e-06,-0.000707278
1416,0.14285733333333336,0.428571,0.0,0.5714275,0.0,1.7e-06,0.0267055
2854,0.28571399999999997,0.8571399999999998,0.285715,0.4285725,0.0,1.4125299999999998e-06,0.00957431
1014,0.0,1.0,1.0,0.4285725,0.0,1.54828e-06,0.127915
4477,0.5714266666666667,0.28571399999999997,1.0,0.8571424999999998,1.0,1.46632e-06,-0.00011387200000000001
2470,0.28571399999999997,0.428571,0.285715,0.4285725,0.0,1.7e-06,0.049777300000000003
6094,0.7142866666666666,1.0,0.5714274999999999,1.0,0.0,1.6712099999999998e-06,0.0180669
6277,0.8571399999999999,0.1428570000000001,0.0,0.285715,1.0,1.4e-06,-0.0005957040000000001
8046,1.0,0.8571399999999998,0.8571424999999999,1.0,0.0,1.592e-06,0.0190726
161,0.0,0.1428570000000001,0.285715,0.0,1.0,1.5651699999999999e-06,-9.63741e-05
5689,0.7142866666666666,0.5714299999999998,0.42857249999999986,0.5714275,1.0,1.61315e-06,-0.000296562
1169,0.14285733333333336,0.1428570000000001,0.1428575,0.0,1.0,1.40749e-06,-0.000202361
7399,1.0,0.1428570000000001,0.8571424999999999,0.4285725,1.0,1.49125e-06,-0.000594863
1616,0.14285733333333336,0.5714299999999998,0.7142850000000001,0.0,0.0,1.7e-06,0.024193400000000004
5092,0.5714266666666667,1.0,0.8571424999999999,0.285715,0.0,1.60986e-06,0.0418667
548,0.0,0.5714299999999998,0.285715,0.285715,0.0,1.67653e-06,0.017231200000000002
5679,0.7142866666666666,0.5714299999999998,0.285715,1.0,1.0,1.43174e-06,-0.00018795900000000002
2118,0.28571399999999997,0.0,0.5714274999999999,0.4285725,0.0,1.5332499999999999e-06,0.000710995
8115,1.0,1.0,0.42857249999999986,0.1428575,1.0,1.5968299999999999e-06,-0.000966327
3709,0.4285733333333333,0.5714299999999998,1.0,0.8571424999999998,1.0,1.51268e-06,-9.78034e-05
7591,1.0,0.428571,0.285715,0.4285725,1.0,1.6033199999999999e-06,-0.000609526
4475,0.5714266666666667,0.28571399999999997,1.0,0.7142850000000002,1.0,1.46632e-06,-0.00013974
2394,0.28571399999999997,0.28571399999999997,0.7142850000000001,0.7142850000000002,0.0,1.6033199999999999e-06,0.369314
3021,0.28571399999999997,1.0,0.5714274999999999,0.8571424999999998,1.0,1.4772899999999998e-06,-0.00152466
2098,0.28571399999999997,0.0,0.42857249999999986,0.1428575,0.0,1.50403e-06,0.000786327
5395,0.7142866666666666,0.28571399999999997,0.1428575,0.1428575,1.0,1.40624e-06,-0.000130855
2892,0.28571399999999997,0.8571399999999998,0.5714274999999999,0.8571424999999998,0.0,1.48703e-06,0.013172
5072,0.5714266666666667,1.0,0.7142850000000001,0.0,0.0,1.5872e-06,0.042473699999999996
4191,0.5714266666666667,0.0,0.7142850000000001,1.0,1.0,1.45149e-06,-0.00011833799999999999
3158,0.4285733333333333,0.0,0.7142850000000001,0.4285725,0.0,1.51704e-06,0.0007587560000000001
2738,0.28571399999999997,0.71429,0.42857249999999986,0.1428575,0.0,1.6331700000000001e-06,0.00276872
1363,0.14285733333333336,0.28571399999999997,0.7142850000000001,0.1428575,1.0,1.5422299999999998e-06,-8.89302e-05
785,0.0,0.8571399999999998,0.1428575,0.0,1.0,1.7e-06,-0.0010056000000000002
4300,0.5714266666666667,0.1428570000000001,0.5714274999999999,0.8571424999999998,0.0,1.4501499999999998e-06,0.31445100000000004
1188,0.14285733333333336,0.1428570000000001,0.285715,0.285715,0.0,1.4e-06,0.00166637
3593,0.4285733333333333,0.5714299999999998,0.0,0.5714275,1.0,1.42915e-06,-0.00017360599999999998
662,0.0,0.71429,0.1428575,0.4285725,0.0,1.5097899999999999e-06,0.00196626
3286,0.4285733333333333,0.1428570000000001,0.7142850000000001,0.4285725,0.0,1.42657e-06,0.201062
8154,1.0,1.0,0.7142850000000001,0.7142850000000002,0.0,1.6909e-06,0.0117201
13,0.0,0.0,0.0,0.8571424999999998,1.0,1.592e-06,-6.13368e-05
7519,1.0,0.28571399999999997,0.7142850000000001,1.0,1.0,1.4e-06,-0.00037882800000000005
2870,0.28571399999999997,0.8571399999999998,0.42857249999999986,0.4285725,0.0,1.46089e-06,0.0032496
7785,1.0,0.5714299999999998,0.8571424999999999,0.5714275,1.0,1.40749e-06,-0.000263048
5352,0.7142866666666666,0.1428570000000001,0.8571424999999999,0.5714275,0.0,1.49407e-06,0.361141
2072,0.28571399999999997,0.0,0.1428575,0.5714275,0.0,1.66768e-06,0.000999614
5949,0.7142866666666666,0.8571399999999998,0.42857249999999986,0.8571424999999998,1.0,1.60495e-06,-0.000361615
7607,1.0,0.428571,0.42857249999999986,0.4285725,1.0,1.42657e-06,-0.00040145
7967,1.0,0.8571399999999998,0.1428575,1.0,1.0,1.5287899999999998e-06,-0.00077749
6048,0.7142866666666666,1.0,0.285715,0.0,0.0,1.60822e-06,0.00996028
640,0.0,0.71429,0.0,0.0,0.0,1.4e-06,0.00311374
2407,0.28571399999999997,0.28571399999999997,0.8571424999999999,0.4285725,1.0,1.42915e-06,-5.64125e-05
3262,0.4285733333333333,0.1428570000000001,0.42857249999999986,1.0,0.0,1.4304399999999997e-06,0.22128699999999998
792,0.0,0.8571399999999998,0.1428575,0.5714275,0.0,1.4e-06,0.0482251
5855,0.7142866666666666,0.71429,0.7142850000000001,1.0,1.0,1.47041e-06,-0.00023087700000000002
6757,0.8571399999999999,0.5714299999999998,0.8571424999999999,0.285715,1.0,1.4163299999999999e-06,-0.00022809599999999998
5719,0.7142866666666666,0.5714299999999998,0.7142850000000001,0.4285725,1.0,1.4125299999999998e-06,-0.00021031
3371,0.4285733333333333,0.28571399999999997,0.285715,0.7142850000000002,1.0,1.43434e-06,-8.76291e-05
1528,0.14285733333333336,0.428571,1.0,0.5714275,0.0,1.46632e-06,0.0216833
2362,0.28571399999999997,0.28571399999999997,0.42857249999999986,0.7142850000000002,0.0,1.5792600000000002e-06,0.386128
5637,0.7142866666666666,0.5714299999999998,0.0,0.285715,1.0,1.50547e-06,-0.000612675
5115,0.5714266666666667,1.0,1.0,0.7142850000000002,1.0,1.65024e-06,-0.00133278
5358,0.7142866666666666,0.1428570000000001,0.8571424999999999,1.0,0.0,1.50834e-06,0.43137700000000007
418,0.0,0.428571,0.285715,0.1428575,0.0,1.63826e-06,0.19852
4158,0.5714266666666667,0.0,0.42857249999999986,1.0,0.0,1.5377299999999999e-06,0.00082596
4286,0.5714266666666667,0.1428570000000001,0.42857249999999986,1.0,0.0,1.4488200000000001e-06,0.32654099999999997
7379,1.0,0.1428570000000001,0.7142850000000001,0.1428575,1.0,1.48843e-06,-0.0006916689999999999
7971,1.0,0.8571399999999998,0.285715,0.1428575,1.0,1.4e-06,-0.0011877
7542,1.0,0.28571399999999997,1.0,0.4285725,0.0,1.7e-06,0.0438086
3161,0.4285733333333333,0.0,0.7142850000000001,0.5714275,1.0,1.66768e-06,-0.000131077
2921,0.28571399999999997,0.8571399999999998,0.8571424999999999,0.5714275,1.0,1.7e-06,-0.000519112
2370,0.28571399999999997,0.28571399999999997,0.5714274999999999,0.1428575,0.0,1.57768e-06,0.380046
2620,0.28571399999999997,0.5714299999999998,0.42857249999999986,0.8571424999999998,0.0,1.7e-06,0.00578055
5483,0.7142866666666666,0.28571399999999997,0.8571424999999999,0.7142850000000002,1.0,1.4227100000000002e-06,-0.000115109
8078,1.0,1.0,0.0,1.0,0.0,1.67475e-06,0.30580300000000005
6583,0.8571399999999999,0.428571,0.42857249999999986,0.4285725,1.0,1.41e-06,-0.000272623
4792,0.5714266666666667,0.71429,0.42857249999999986,0.5714275,0.0,1.4e-06,0.018752900000000003
5455,0.7142866666666666,0.28571399999999997,0.5714274999999999,1.0,1.0,1.43304e-06,-0.000142648
3808,0.4285733333333333,0.71429,0.8571424999999999,0.0,0.0,1.4e-06,0.03968680000000001
7270,1.0,0.0,0.8571424999999999,0.4285725,0.0,1.5112299999999998e-06,0.00101935
4918,0.5714266666666667,0.8571399999999998,0.42857249999999986,0.4285725,0.0,1.48843e-06,0.0093804
6405,0.8571399999999999,0.28571399999999997,0.0,0.285715,1.0,1.40498e-06,-0.00017108
3604,0.4285733333333333,0.5714299999999998,0.1428575,0.285715,0.0,1.5636199999999999e-06,0.00257619
4621,0.5714266666666667,0.5714299999999998,0.0,0.8571424999999998,1.0,1.4555e-06,-0.000197098
5242,0.7142866666666666,0.0,1.0,0.7142850000000002,0.0,1.49832e-06,0.00137041
2777,0.28571399999999997,0.71429,0.7142850000000001,0.5714275,1.0,1.6624099999999998e-06,-0.000264831
5132,0.7142866666666666,0.0,0.0,0.8571424999999998,0.0,1.46632e-06,0.00067811
5245,0.7142866666666666,0.0,1.0,0.8571424999999998,1.0,1.43957e-06,-0.00022490900000000002
8092,1.0,1.0,0.1428575,0.8571424999999998,0.0,1.67298e-06,0.21850999999999998
1314,0.14285733333333336,0.28571399999999997,0.285715,0.1428575,0.0,1.5112299999999998e-06,0.312725
5537,0.7142866666666666,0.428571,0.285715,0.0,1.0,1.4024899999999998e-06,-0.0005491609999999999
6571,0.8571399999999999,0.428571,0.285715,0.7142850000000002,1.0,1.4e-06,-0.000277773
5542,0.7142866666666666,0.428571,0.285715,0.4285725,0.0,1.6624099999999998e-06,0.013541999999999998
4524,0.5714266666666667,0.428571,0.285715,0.8571424999999998,0.0,1.63656e-06,0.00773055
5067,0.5714266666666667,1.0,0.5714274999999999,0.7142850000000002,1.0,1.7e-06,-0.000862213
1873,0.14285733333333336,0.8571399999999998,0.7142850000000001,0.0,1.0,1.64852e-06,-0.0036232
3889,0.4285733333333333,0.8571399999999998,0.42857249999999986,0.0,1.0,1.7e-06,-0.000909686
4814,0.5714266666666667,0.71429,0.5714274999999999,1.0,0.0,1.43434e-06,0.017150799999999997
3923,0.4285733333333333,0.8571399999999998,0.7142850000000001,0.1428575,1.0,1.6624099999999998e-06,-0.00125677
7859,1.0,0.71429,0.42857249999999986,0.1428575,1.0,1.5872e-06,-0.000503946
6080,0.7142866666666666,1.0,0.5714274999999999,0.0,0.0,1.60822e-06,0.0229695
7549,1.0,0.28571399999999997,1.0,0.8571424999999998,1.0,1.4e-06,-0.000362697
5846,0.7142866666666666,0.71429,0.7142850000000001,0.4285725,0.0,1.44089e-06,0.016962
7123,0.8571399999999999,1.0,0.7142850000000001,0.1428575,1.0,1.68368e-06,-0.00136295
6467,0.8571399999999999,0.28571399999999997,0.5714274999999999,0.1428575,1.0,1.47868e-06,-0.000457781
2949,0.28571399999999997,1.0,0.0,0.285715,1.0,1.4369499999999999e-06,-0.000955601
412,0.0,0.428571,0.1428575,0.8571424999999998,0.0,1.6554400000000001e-06,0.0386735
2788,0.28571399999999997,0.71429,0.8571424999999999,0.285715,0.0,1.4e-06,0.0393469
2958,0.28571399999999997,1.0,0.0,1.0,0.0,1.55438e-06,0.301109
5953,0.7142866666666666,0.8571399999999998,0.5714274999999999,0.0,1.0,1.60986e-06,-0.00071926
8161,1.0,1.0,0.8571424999999999,0.0,1.0,1.7e-06,-0.00374302
1926,0.14285733333333336,1.0,0.0,0.4285725,0.0,1.46224e-06,0.167794
1609,0.14285733333333336,0.5714299999999998,0.5714274999999999,0.5714275,1.0,1.6712099999999998e-06,-6.15429e-05
2015,0.14285733333333336,1.0,0.7142850000000001,1.0,1.0,1.7e-06,-0.00060128
4870,0.5714266666666667,0.8571399999999998,0.0,0.4285725,0.0,1.43826e-06,0.202469
6599,0.8571399999999999,0.428571,0.5714274999999999,0.4285725,1.0,1.4201499999999999e-06,-0.000284055
7139,0.8571399999999999,1.0,0.8571424999999999,0.1428575,1.0,1.7e-06,-0.00619669
1913,0.14285733333333336,0.8571399999999998,1.0,0.5714275,1.0,1.59361e-06,-0.00428159
1741,0.14285733333333336,0.71429,0.5714274999999999,0.8571424999999998,1.0,1.6606599999999998e-06,-0.00036934699999999996
1981,0.14285733333333336,1.0,0.42857249999999986,0.8571424999999998,1.0,1.46632e-06,-0.00117391
519,0.0,0.5714299999999998,0.0,0.4285725,1.0,1.57768e-06,-0.000135518
3278,0.4285733333333333,0.1428570000000001,0.5714274999999999,1.0,0.0,1.44089e-06,0.255342
19,0.0,0.0,0.1428575,0.1428575,1.0,1.56053e-06,-0.00014036700000000002
8086,1.0,1.0,0.1428575,0.4285725,0.0,1.67831e-06,0.022249
2793,0.28571399999999997,0.71429,0.8571424999999999,0.5714275,1.0,1.66944e-06,-0.000198433
4140,0.5714266666666667,0.0,0.285715,0.8571424999999998,0.0,1.5141299999999998e-06,0.00098022
6098,0.7142866666666666,1.0,0.7142850000000001,0.1428575,0.0,1.61811e-06,0.026318400000000002
912,0.0,1.0,0.1428575,0.0,0.0,1.4e-06,0.00265355
6378,0.8571399999999999,0.1428570000000001,0.8571424999999999,0.7142850000000002,0.0,1.51996e-06,0.41200299999999995
5098,0.5714266666666667,1.0,0.8571424999999999,0.7142850000000002,0.0,1.61977e-06,0.0262743
4209,0.5714266666666667,0.0,1.0,0.0,1.0,1.4488200000000001e-06,-7.58665e-05
1737,0.14285733333333336,0.71429,0.5714274999999999,0.5714275,1.0,1.65891e-06,-0.000326026
6097,0.7142866666666666,1.0,0.7142850000000001,0.0,1.0,1.6981700000000001e-06,-0.00276089
8119,1.0,1.0,0.42857249999999986,0.4285725,1.0,1.59845e-06,-0.0007867589999999999
7478,1.0,0.28571399999999997,0.42857249999999986,0.4285725,0.0,1.7e-06,0.276904
7224,1.0,0.0,0.42857249999999986,0.5714275,0.0,1.46768e-06,0.00152287
3136,0.4285733333333333,0.0,0.5714274999999999,0.0,0.0,1.53923e-06,0.00106468
2464,0.28571399999999997,0.428571,0.285715,0.0,0.0,1.7e-06,0.111667
4032,0.4285733333333333,1.0,0.5714274999999999,0.0,0.0,1.5513299999999998e-06,0.0404767
849,0.0,0.8571399999999998,0.7142850000000001,0.0,1.0,1.6468e-06,-0.00821563
3906,0.4285733333333333,0.8571399999999998,0.5714274999999999,0.1428575,0.0,1.47316e-06,0.027469099999999996
2553,0.28571399999999997,0.428571,1.0,0.5714275,1.0,1.42915e-06,-5.06739e-05
3218,0.4285733333333333,0.1428570000000001,0.1428575,0.1428575,0.0,1.42143e-06,0.00159733
7613,1.0,0.428571,0.42857249999999986,0.8571424999999998,1.0,1.59845e-06,-0.000608806
3959,0.4285733333333333,0.8571399999999998,1.0,0.4285725,1.0,1.7e-06,-0.00093685
2241,0.28571399999999997,0.1428570000000001,0.5714274999999999,0.0,1.0,1.61977e-06,-0.000117279
3557,0.4285733333333333,0.428571,0.8571424999999999,0.285715,1.0,1.46768e-06,-9.581229999999999e-05
7948,1.0,0.8571399999999998,0.0,0.8571424999999998,0.0,1.5452500000000002e-06,0.302142
3440,0.4285733333333333,0.28571399999999997,1.0,0.0,0.0,1.63148e-06,0.24531799999999998
4420,0.5714266666666667,0.28571399999999997,0.5714274999999999,0.285715,0.0,1.61811e-06,0.215865
2181,0.28571399999999997,0.1428570000000001,0.0,0.285715,1.0,1.6909e-06,-0.000126895
791,0.0,0.8571399999999998,0.1428575,0.4285725,1.0,1.7e-06,-0.00123418
6389,0.8571399999999999,0.1428570000000001,1.0,0.285715,1.0,1.5620699999999999e-06,-0.000516857
1168,0.14285733333333336,0.1428570000000001,0.1428575,0.0,0.0,1.52731e-06,0.00125752
3685,0.4285733333333333,0.5714299999999998,0.8571424999999999,0.285715,1.0,1.4176e-06,-0.00013229799999999999
5384,0.7142866666666666,0.28571399999999997,0.0,0.5714275,0.0,1.59361e-06,0.0328776
3961,0.4285733333333333,0.8571399999999998,1.0,0.5714275,1.0,1.7e-06,-0.00155336
4966,0.5714266666666667,0.8571399999999998,0.8571424999999999,0.4285725,0.0,1.5258400000000001e-06,0.11417999999999999
3617,0.4285733333333333,0.5714299999999998,0.285715,0.0,1.0,1.46224e-06,-0.000251231
6259,0.8571399999999999,0.0,1.0,0.1428575,1.0,1.42915e-06,-0.000151954
5684,0.7142866666666666,0.5714299999999998,0.42857249999999986,0.285715,0.0,1.6148e-06,0.00337796
242,0.0,0.1428570000000001,1.0,0.1428575,0.0,1.4e-06,0.216799
2369,0.28571399999999997,0.28571399999999997,0.5714274999999999,0.0,1.0,1.5141299999999998e-06,-0.000247004
6864,0.8571399999999999,0.71429,0.7142850000000001,0.0,0.0,1.4422e-06,0.00944184
7300,1.0,0.1428570000000001,0.0,0.285715,0.0,1.4163299999999999e-06,0.260386
6317,0.8571399999999999,0.1428570000000001,0.285715,0.8571424999999998,1.0,1.5452500000000002e-06,-0.00045830400000000004
132,0.0,0.1428570000000001,0.0,0.285715,0.0,1.56984e-06,0.0009084360000000001
7493,1.0,0.28571399999999997,0.5714274999999999,0.285715,1.0,1.45282e-06,-0.000611585
2488,0.28571399999999997,0.428571,0.42857249999999986,0.5714275,0.0,1.7e-06,0.022156400000000003
3583,0.4285733333333333,0.428571,1.0,1.0,1.0,1.40373e-06,-5.6078999999999996e-05
158,0.0,0.1428570000000001,0.1428575,1.0,0.0,1.5667199999999999e-06,0.00101814
4630,0.5714266666666667,0.5714299999999998,0.1428575,0.4285725,0.0,1.56984e-06,0.00251046
6969,0.8571399999999999,0.8571399999999998,0.42857249999999986,0.5714275,1.0,1.56053e-06,-0.000654658
2511,0.28571399999999997,0.428571,0.5714274999999999,1.0,1.0,1.63486e-06,-8.91955e-05
4937,0.5714266666666667,0.8571399999999998,0.5714274999999999,0.5714275,1.0,1.68368e-06,-0.00035799800000000005
1798,0.14285733333333336,0.8571399999999998,0.0,0.4285725,0.0,1.4e-06,0.046039
4345,0.5714266666666667,0.1428570000000001,1.0,0.5714275,1.0,1.5872e-06,-0.00021879099999999997
3790,0.4285733333333333,0.71429,0.5714274999999999,1.0,0.0,1.4e-06,0.010103200000000001
835,0.0,0.8571399999999998,0.5714274999999999,0.1428575,1.0,1.68368e-06,-0.00230532
5882,0.7142866666666666,0.71429,1.0,0.7142850000000002,0.0,1.47178e-06,0.144299
1258,0.14285733333333336,0.1428570000000001,0.8571424999999999,0.7142850000000002,0.0,1.41e-06,0.231001
6003,0.7142866666666666,0.8571399999999998,1.0,0.1428575,1.0,1.61645e-06,-0.00128626
3033,0.28571399999999997,1.0,0.7142850000000001,0.5714275,1.0,1.6800999999999998e-06,-0.000948645
3386,0.4285733333333333,0.28571399999999997,0.42857249999999986,0.7142850000000002,0.0,1.59845e-06,0.28492
3858,0.4285733333333333,0.8571399999999998,0.1428575,0.1428575,0.0,1.40749e-06,0.028751599999999995
6681,0.8571399999999999,0.5714299999999998,0.1428575,0.5714275,1.0,1.4e-06,-0.000239865
6463,0.8571399999999999,0.28571399999999997,0.42857249999999986,1.0,1.0,1.41e-06,-0.000211134
3909,0.4285733333333333,0.8571399999999998,0.5714274999999999,0.285715,1.0,1.7e-06,-0.00043287800000000004
6268,0.8571399999999999,0.0,1.0,0.8571424999999998,0.0,1.4898400000000002e-06,0.00154945
4599,0.5714266666666667,0.428571,1.0,0.4285725,1.0,1.4969e-06,-0.000158438
5685,0.7142866666666666,0.5714299999999998,0.42857249999999986,0.285715,1.0,1.4163299999999999e-06,-0.000271412
3133,0.4285733333333333,0.0,0.42857249999999986,0.8571424999999998,1.0,1.4137899999999999e-06,-6.50316e-05
2957,0.28571399999999997,1.0,0.0,0.8571424999999998,1.0,1.5287899999999998e-06,-0.00128476
6884,0.8571399999999999,0.71429,0.8571424999999999,0.285715,0.0,1.4649600000000001e-06,0.0777848
6658,0.8571399999999999,0.5714299999999998,0.0,0.1428575,0.0,1.63656e-06,0.00194855
492,0.0,0.428571,0.8571424999999999,0.8571424999999998,0.0,1.7e-06,0.0445786
5699,0.7142866666666666,0.5714299999999998,0.5714274999999999,0.1428575,1.0,1.40624e-06,-0.000413313
5794,0.7142866666666666,0.71429,0.285715,0.1428575,0.0,1.4e-06,0.014659799999999999
3363,0.4285733333333333,0.28571399999999997,0.285715,0.1428575,1.0,1.49548e-06,-0.00021150599999999998
6368,0.8571399999999999,0.1428570000000001,0.8571424999999999,0.0,0.0,1.5011700000000001e-06,0.342122
163,0.0,0.1428570000000001,0.285715,0.1428575,1.0,1.5528499999999999e-06,-0.000148446
2005,0.14285733333333336,1.0,0.7142850000000001,0.285715,1.0,1.6659200000000001e-06,-0.00358946
4043,0.4285733333333333,1.0,0.5714274999999999,0.7142850000000002,1.0,1.46089e-06,-0.000887289
7327,1.0,0.1428570000000001,0.1428575,1.0,1.0,1.42915e-06,-0.000373839
4883,0.5714266666666667,0.8571399999999998,0.1428575,0.1428575,1.0,1.69453e-06,-0.000289559
2032,0.14285733333333336,1.0,1.0,0.0,0.0,1.5636199999999999e-06,0.121503
1430,0.14285733333333336,0.428571,0.1428575,0.4285725,0.0,1.7e-06,0.07094810000000001
4573,0.5714266666666667,0.428571,0.7142850000000001,0.8571424999999998,1.0,1.48006e-06,-0.00016744900000000002
6960,0.8571399999999999,0.8571399999999998,0.42857249999999986,0.0,0.0,1.5011700000000001e-06,0.00810597
